;UUID;Protokoll;URL
1;0dff304b-d90c-4f9c-bd9d-f3c315a128c2;WWW:LINK;https://www.bfs.admin.ch/bfs/de/home/dienstleistungen/geostat/geodaten-bundesstatistik/boden-nutzung-bedeckung-eignung/arealstatistik-schweiz/standardnomenklatur.assetdetail.4103539.html
2;0dff304b-d90c-4f9c-bd9d-f3c315a128c2;CHTOPO:specialised-geoportal;https://www.bfs.admin.ch/bfs/de/home/dienstleistungen/geostat/geodaten-bundesstatistik/boden-nutzung-bedeckung-eignung/arealstatistik-schweiz/standardnomenklatur.html
3;0dff304b-d90c-4f9c-bd9d-f3c315a128c2;ESRI:REST;https://api3.geo.admin.ch
0;8ac687ee-ad27-4ac7-8c1c-b64abee9e3b3;WWW:DOWNLOAD-URL;https://www.bfs.admin.ch/bfs/de/home/dienstleistungen/geostat/geodatenabonnemente.html
1;8ac687ee-ad27-4ac7-8c1c-b64abee9e3b3;WWW:LINK;https://www.bfs.admin.ch/bfs/de/home/dienstleistungen/geostat/geodaten-bundesstatistik/boden-nutzung-bedeckung-eignung/arealstatistik-schweiz/standardnomenklatur.assetdetail.4103539.html
2;8ac687ee-ad27-4ac7-8c1c-b64abee9e3b3;CHTOPO:specialised-geoportal;https://www.bfs.admin.ch/bfs/de/home/dienstleistungen/geostat/geodaten-bundesstatistik/boden-nutzung-bedeckung-eignung/arealstatistik-schweiz/standardnomenklatur.html
3;8ac687ee-ad27-4ac7-8c1c-b64abee9e3b3;ESRI:REST;https://api3.geo.admin.ch
0;f03f085a-6bff-4063-b664-5546e32ba2e2;CHTOPO:specialised-geoportal;https://www.bfs.admin.ch/bfs/de/home/dienstleistungen/geostat/geodaten-bundesstatistik/boden-nutzung-bedeckung-eignung/abgeleitete-und-andere-daten/vereinfachte-bodennutzung.html
1;f03f085a-6bff-4063-b664-5546e32ba2e2;OGC:WMTS;http://wmts.geo.admin.ch
2;f03f085a-6bff-4063-b664-5546e32ba2e2;ESRI:REST;https://api3.geo.admin.ch
0;116447b0-31b0-477c-9203-9f51d43e4ac5;WWW:DOWNLOAD-URL;https://www.bfs.admin.ch/bfs/de/home/dienstleistungen/geostat/geodaten-bundesstatistik/boden-nutzung-bedeckung-eignung/abgeleitete-und-andere-daten/waldmischungsgrad-schweiz.assetdetail.860862.html
1;116447b0-31b0-477c-9203-9f51d43e4ac5;CHTOPO:specialised-geoportal;https://www.bfs.admin.ch/bfs/de/home/dienstleistungen/geostat/geodaten-bundesstatistik/boden-nutzung-bedeckung-eignung/abgeleitete-und-andere-daten/waldmischungsgrad-schweiz.html
2;116447b0-31b0-477c-9203-9f51d43e4ac5;OGC:WMTS;http://wmts.geo.admin.ch
3;116447b0-31b0-477c-9203-9f51d43e4ac5;ESRI:REST;https://api3.geo.admin.ch
0;5257c12e-bb39-4983-a98a-8103cb3f1611;WWW:DOWNLOAD-URL;https://www.bfs.admin.ch/bfs/de/home/dienstleistungen/geostat/geodatenabonnemente.html
1;5257c12e-bb39-4983-a98a-8103cb3f1611;WWW:LINK;https://www.bfs.admin.ch/bfs/de/home/dienstleistungen/geostat/geodaten-bundesstatistik/boden-nutzung-bedeckung-eignung/arealstatistik-schweiz/bodennutzung.assetdetail.4103546.html
2;5257c12e-bb39-4983-a98a-8103cb3f1611;CHTOPO:specialised-geoportal;https://www.bfs.admin.ch/bfs/de/home/dienstleistungen/geostat/geodaten-bundesstatistik/boden-nutzung-bedeckung-eignung/arealstatistik-schweiz/bodennutzung.html
3;5257c12e-bb39-4983-a98a-8103cb3f1611;ESRI:REST;https://api3.geo.admin.ch
0;f954beeb-7f1e-44a4-b975-19ea9b8c369f;WWW:DOWNLOAD-URL;https://www.bfs.admin.ch/bfs/de/home/dienstleistungen/geostat/geodatenabonnemente.html
1;f954beeb-7f1e-44a4-b975-19ea9b8c369f;WWW:LINK;https://www.bfs.admin.ch/bfs/de/home/dienstleistungen/geostat/geodaten-bundesstatistik/boden-nutzung-bedeckung-eignung/arealstatistik-schweiz/bodennutzung.assetdetail.4103546.html
2;f954beeb-7f1e-44a4-b975-19ea9b8c369f;CHTOPO:specialised-geoportal;https://www.bfs.admin.ch/bfs/de/home/dienstleistungen/geostat/geodaten-bundesstatistik/boden-nutzung-bedeckung-eignung/arealstatistik-schweiz/bodennutzung.html
3;f954beeb-7f1e-44a4-b975-19ea9b8c369f;ESRI:REST;https://api3.geo.admin.ch
0;5082c28a-33cc-47d6-a577-a6118238def5;WWW:DOWNLOAD-URL;https://www.bfs.admin.ch/bfs/de/home/dienstleistungen/geostat/geodatenabonnemente.html
1;5082c28a-33cc-47d6-a577-a6118238def5;WWW:LINK;https://www.bfs.admin.ch/bfs/de/home/dienstleistungen/geostat/geodaten-bundesstatistik/boden-nutzung-bedeckung-eignung/arealstatistik-schweiz/bodennutzung.assetdetail.4103546.html
2;5082c28a-33cc-47d6-a577-a6118238def5;CHTOPO:specialised-geoportal;https://www.bfs.admin.ch/bfs/de/home/dienstleistungen/geostat/geodaten-bundesstatistik/boden-nutzung-bedeckung-eignung/arealstatistik-schweiz/bodennutzung.html
3;5082c28a-33cc-47d6-a577-a6118238def5;ESRI:REST;https://api3.geo.admin.ch
0;af74a95b-7295-47b8-8cfe-795e9a09a086;WWW:DOWNLOAD-URL;https://www.bfs.admin.ch/bfs/de/home/dienstleistungen/geostat/geodatenabonnemente.html
1;af74a95b-7295-47b8-8cfe-795e9a09a086;WWW:LINK;https://www.bfs.admin.ch/bfs/de/home/dienstleistungen/geostat/geodaten-bundesstatistik/boden-nutzung-bedeckung-eignung/arealstatistik-schweiz/bodenbedeckung.assetdetail.4103543.html
2;af74a95b-7295-47b8-8cfe-795e9a09a086;CHTOPO:specialised-geoportal;https://www.bfs.admin.ch/bfs/de/home/dienstleistungen/geostat/geodaten-bundesstatistik/boden-nutzung-bedeckung-eignung/arealstatistik-schweiz/bodenbedeckung.html
3;af74a95b-7295-47b8-8cfe-795e9a09a086;ESRI:REST;https://api3.geo.admin.ch
0;d47dffc7-8072-40c2-bbf7-4fb47367bd29;WWW:LINK;https://www.bafu.admin.ch/auen
1;d47dffc7-8072-40c2-bbf7-4fb47367bd29;WWW:DOWNLOAD-URL;http://data.geo.admin.ch/ch.bafu.bundesinventare-auen/data.zip
2;d47dffc7-8072-40c2-bbf7-4fb47367bd29;OGC:WMS;http://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de
3;d47dffc7-8072-40c2-bbf7-4fb47367bd29;WWW:DOWNLOAD-URL;http://www.bafu.admin.ch/geodaten
4;d47dffc7-8072-40c2-bbf7-4fb47367bd29;CHTOPO:specialised-geoportal;http://map.bafu.admin.ch
5;d47dffc7-8072-40c2-bbf7-4fb47367bd29;OGC:WMTS;http://wmts.geo.admin.ch/1.0.0/WMTSCapabilities.xml
0;5b5b3700-245d-4c15-aabb-5fb177860db5;WWW:LINK;https://www.bafu.admin.ch/auen
1;5b5b3700-245d-4c15-aabb-5fb177860db5;WWW:DOWNLOAD-URL;http://data.geo.admin.ch/ch.bafu.bundesinventare-auen/data.zip
2;5b5b3700-245d-4c15-aabb-5fb177860db5;OGC:WMS;http://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de
3;5b5b3700-245d-4c15-aabb-5fb177860db5;WWW:DOWNLOAD-URL;http://www.bafu.admin.ch/geodaten
4;5b5b3700-245d-4c15-aabb-5fb177860db5;CHTOPO:specialised-geoportal;http://map.bafu.admin.ch
5;5b5b3700-245d-4c15-aabb-5fb177860db5;OGC:WMTS;http://wmts.geo.admin.ch/1.0.0/WMTSCapabilities.xml
0;24ff96e5-0cda-485b-9ec0-365960a11190;WWW:LINK;https://www.bafu.admin.ch/auen
1;24ff96e5-0cda-485b-9ec0-365960a11190;WWW:DOWNLOAD-URL;https://data.geo.admin.ch/ch.bafu.bundesinventare-auen_vegetation_alpin/data.zip
2;24ff96e5-0cda-485b-9ec0-365960a11190;CHTOPO:specialised-geoportal;http://map.bafu.admin.ch
0;feff7d50-4917-40d0-bcbe-675680d4aa0e;WWW:LINK;https://www.bafu.admin.ch/auen
1;feff7d50-4917-40d0-bcbe-675680d4aa0e;WWW:DOWNLOAD-URL;http://www.bafu.admin.ch/geodaten
2;feff7d50-4917-40d0-bcbe-675680d4aa0e;CHTOPO:specialised-geoportal;http://map.bafu.admin.ch
3;feff7d50-4917-40d0-bcbe-675680d4aa0e;OGC:WMTS;http://wmts.geo.admin.ch/1.0.0/WMTSCapabilities.xml
0;ecee1c92-9d66-41c7-af14-900902f54527;WWW:LINK;https://www.bafu.admin.ch/auen
1;ecee1c92-9d66-41c7-af14-900902f54527;WWW:DOWNLOAD-URL;http://data.geo.admin.ch/ch.bafu.auen-ausserhalb_bundesinventar_alpin/data.zip
2;ecee1c92-9d66-41c7-af14-900902f54527;CHTOPO:specialised-geoportal;http://map.bafu.admin.ch
3;ecee1c92-9d66-41c7-af14-900902f54527;OGC:WMTS;http://wmts.geo.admin.ch/1.0.0/WMTSCapabilities.xml
0;a3c0f7fb-1be0-4385-9c54-33b65ae3e1ae;WWW:DOWNLOAD-URL;
0;5601eb96-45cb-40a4-a595-2ec0ebda8e8c;WWW:LINK;https://www.bafu.admin.ch/bafu/de/home/themen/wasser/fachinformationen/zustand-der-gewaesser/zustand-der-fliessgewaesser/wasserqualitaet-der-fliessgewaesser/badegewaesserqualitaet.html
1;5601eb96-45cb-40a4-a595-2ec0ebda8e8c;WWW:DOWNLOAD-URL;https://data.geo.admin.ch/ch.bafu.gewaesserschutz-badewasserqualitaet/data.zip
2;5601eb96-45cb-40a4-a595-2ec0ebda8e8c;CHTOPO:specialised-geoportal;http://map.bafu.admin.ch
0;85b7cf2d-0feb-4e75-81d7-9e245ec4bf24;WWW:LINK;http://www.seismo.ethz.ch/de/earthquakes/switzerland/last-90-days
1;85b7cf2d-0feb-4e75-81d7-9e245ec4bf24;WWW:DOWNLOAD-URL;http://www.seismo.ethz.ch/de/research-and-teaching/products-software/earthquake-catalogues
2;85b7cf2d-0feb-4e75-81d7-9e245ec4bf24;CHTOPO:specialised-geoportal;http://map.bafu.admin.ch
0;c335f61e-1e94-4a59-b0e7-94bb158f5a48;WWW:LINK;https://www.bafu.admin.ch/laerm
1;c335f61e-1e94-4a59-b0e7-94bb158f5a48;WWW:DOWNLOAD-URL;http://data.geo.admin.ch/ch.bafu.laerm-bahnlaerm_tag/data.zip
2;c335f61e-1e94-4a59-b0e7-94bb158f5a48;OGC:WMS;http://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de
3;c335f61e-1e94-4a59-b0e7-94bb158f5a48;WWW:DOWNLOAD-URL;https://www.bafu.admin.ch/geodaten
4;c335f61e-1e94-4a59-b0e7-94bb158f5a48;CHTOPO:specialised-geoportal;http://map.bafu.admin.ch/
5;c335f61e-1e94-4a59-b0e7-94bb158f5a48;OGC:WMTS;http://wmts.geo.admin.ch/1.0.0/WMTSCapabilities.xml
0;93814e81-2466-4690-b54d-c1d958f1c3b8;WWW:LINK;https://www.bafu.admin.ch/laerm
1;93814e81-2466-4690-b54d-c1d958f1c3b8;WWW:DOWNLOAD-URL;http://data.geo.admin.ch/ch.bafu.laerm-bahnlaerm_nacht/data.zip
2;93814e81-2466-4690-b54d-c1d958f1c3b8;OGC:WMS;http://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de
3;93814e81-2466-4690-b54d-c1d958f1c3b8;WWW:DOWNLOAD-URL;https://www.bafu.admin.ch/bafu/de/home/zustand/daten/geodaten/laerm--geodaten.html
4;93814e81-2466-4690-b54d-c1d958f1c3b8;CHTOPO:specialised-geoportal;http://map.bafu.admin.ch/
5;93814e81-2466-4690-b54d-c1d958f1c3b8;OGC:WMTS;http://wmts.geo.admin.ch/1.0.0/WMTSCapabilities.xml
0;9e574967-a470-4f33-b635-b7badb0b30a3;CHTOPO:specialised-geoportal;http://map.bafu.admin.ch
0;bd377507-c61d-4fe2-bf81-9605b405d8ad;WWW:LINK;https://www.bafu.admin.ch/bafu/de/home/themen/wasser/zustand/wasser--messnetze/basismessnetz--wasserstand-und-abfluss-an-oberflaechengewaessern.html
1;bd377507-c61d-4fe2-bf81-9605b405d8ad;WWW:DOWNLOAD-URL;http://data.geo.admin.ch/ch.bafu.hydrologie-hydromessstationen/data.zip
2;bd377507-c61d-4fe2-bf81-9605b405d8ad;OGC:WMS;http://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de
3;bd377507-c61d-4fe2-bf81-9605b405d8ad;CHTOPO:specialised-geoportal;https://www.hydrodaten.admin.ch/de/messstationen_zustand.html
0;fce3b347-cc58-4b29-bb87-a35eed4487ea;null;https://map.geo.admin.ch/?layers=ch.astra.baulinien-nationalstrassen
1;fce3b347-cc58-4b29-bb87-a35eed4487ea;WWW:DOWNLOAD-URL;http://data.geo.admin.ch/ch.astra.baulinien-nationalstrassen
2;fce3b347-cc58-4b29-bb87-a35eed4487ea;ESRI:REST;https://api3.geo.admin.ch
0;055192b1-c378-4e66-8d43-c926f0be7980;WWW:LINK;https://www.are.admin.ch/are/de/home/raumentwicklung-und-raumplanung/grundlagen-und-daten/bauzonenstatistik-schweiz.html
1;055192b1-c378-4e66-8d43-c926f0be7980;WWW:DOWNLOAD-URL;https://www.kkgeo.ch/geodaten/geodaten-bauzonen-schweiz
2;055192b1-c378-4e66-8d43-c926f0be7980;CHTOPO:specialised-geoportal;http://map.are.admin.ch/?Y=660000&X=190000&zoom=1&bgLayer=ch.swisstopo.pixelkarte-grau&layers=ch.are.bauzonen&layers_opacity=0.6&layers_visibility=true&lang=de
3;055192b1-c378-4e66-8d43-c926f0be7980;ESRI:REST;https://api3.geo.admin.ch
0;13a1d280-d6ee-4c57-8ee4-ffcebedcfc2e;CHTOPO:specialised-geoportal;https://map.geo.admin.ch/?topic=aviation&lang=de&bgLayer=ch.swisstopo.pixelkarte-grau&layers=ch.bazl.bebaute-gebiete_luftfahrtrecht&catalogNodes=2863&layers_opacity=0.65&E=2642942.51&N=1189717.47&zoom=2
1;13a1d280-d6ee-4c57-8ee4-ffcebedcfc2e;ESRI:REST;https://api3.geo.admin.ch
0;7f8c99f2-7736-4fe6-8d69-0af201f01526;WWW:LINK;https://www.vtg.admin.ch/de/service/fuer-sie/bundestankstellen.html
0;8f35a393-5ee2-44b5-a68e-8d820e968054;WWW:LINK;https://www.are.admin.ch/are/de/home/verkehr-und-infrastruktur/grundlagen-und-daten/verkehrsmodellierung/nationale-gueterverkehrsmodellierung.html
1;8f35a393-5ee2-44b5-a68e-8d820e968054;WWW:DOWNLOAD-URL;https://www.are.admin.ch/are/de/home/verkehr-und-infrastruktur/grundlagen-und-daten/verkehrsmodellierung/datenzugang.html
2;8f35a393-5ee2-44b5-a68e-8d820e968054;CHTOPO:specialised-geoportal;http://map.are.admin.ch/?Y=660000&X=190000&zoom=1&bgLayer=ch.swisstopo.pixelkarte-grau&layers=ch.are.belastung-gueterverkehr-strasse&layers_opacity=1&layers_visibility=true&lang=de
3;8f35a393-5ee2-44b5-a68e-8d820e968054;ESRI:REST;https://api3.geo.admin.ch
0;f254b380-3652-4a64-82f4-6cd42fd8f6cc;WWW:LINK;https://www.are.admin.ch/are/de/home/verkehr-und-infrastruktur/grundlagen-und-daten/verkehrsmodellierung/nationale-gueterverkehrsmodellierung.html
1;f254b380-3652-4a64-82f4-6cd42fd8f6cc;WWW:DOWNLOAD-URL;https://www.are.admin.ch/are/de/home/verkehr-und-infrastruktur/grundlagen-und-daten/verkehrsmodellierung/datenzugang.html
2;f254b380-3652-4a64-82f4-6cd42fd8f6cc;CHTOPO:specialised-geoportal;http://map.are.admin.ch/?Y=660000&X=190000&zoom=1&bgLayer=ch.swisstopo.pixelkarte-grau&layers=ch.are.belastung-gueterverkehr-bahn&layers_opacity=1&layers_visibility=true&lang=de
3;f254b380-3652-4a64-82f4-6cd42fd8f6cc;ESRI:REST;https://api3.geo.admin.ch
0;4540e0db-04c7-4509-b809-11542e7acba9;WWW:LINK;https://www.are.admin.ch/are/de/home/verkehr-und-infrastruktur/grundlagen-und-daten/verkehrsmodellierung/nationales-personenverkehrsmodell.html
1;4540e0db-04c7-4509-b809-11542e7acba9;WWW:DOWNLOAD-URL;https://data.geo.admin.ch/ch.are.belastung-personenverkehr-strasse
2;4540e0db-04c7-4509-b809-11542e7acba9;CHTOPO:specialised-geoportal;http://map.are.admin.ch/?Y=660000&X=190000&zoom=1&bgLayer=ch.swisstopo.pixelkarte-grau&layers=ch.are.belastung-personenverkehr-strasse&layers_opacity=1&layers_visibility=true&lang=de
3;4540e0db-04c7-4509-b809-11542e7acba9;ESRI:REST;https://api3.geo.admin.ch
0;6fa32c65-988d-4e09-8034-6c5abcbd4e3f;WWW:LINK;https://www.are.admin.ch/are/de/home/verkehr-und-infrastruktur/grundlagen-und-daten/verkehrsmodellierung/nationales-personenverkehrsmodell.html
1;6fa32c65-988d-4e09-8034-6c5abcbd4e3f;WWW:DOWNLOAD-URL;https://data.geo.admin.ch/ch.are.belastung-personenverkehr-bahn
2;6fa32c65-988d-4e09-8034-6c5abcbd4e3f;CHTOPO:specialised-geoportal;http://map.are.admin.ch/?Y=660000&X=190000&zoom=1&bgLayer=ch.swisstopo.pixelkarte-grau&layers=ch.are.belastung-personenverkehr-bahn&layers_opacity=1&layers_visibility=true&lang=de
3;6fa32c65-988d-4e09-8034-6c5abcbd4e3f;ESRI:REST;https://api3.geo.admin.ch
0;a3acc755-aad5-4992-b3f3-91f1137a94cb;WWW:DOWNLOAD-URL;http://data.geo.admin.ch/ch.blw.bewaesserungsbeduerftigkeit/data.zip
1;a3acc755-aad5-4992-b3f3-91f1137a94cb;OGC:WMS;http://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de
2;a3acc755-aad5-4992-b3f3-91f1137a94cb;ESRI:REST;https://api3.geo.admin.ch
0;fb7fe701-04b1-4a0c-ba3a-90dbc5bd23d3;WWW:LINK;https://www.swisstopo.admin.ch/de/wissen-fakten/geodaesie-vermessung/bezugsrahmen/transformationen-lage.html
1;fb7fe701-04b1-4a0c-ba3a-90dbc5bd23d3;WWW:DOWNLOAD-URL;http://data.geo.admin.ch/ch.swisstopo.dreiecksvermaschung/data.zip
2;fb7fe701-04b1-4a0c-ba3a-90dbc5bd23d3;OGC:WMS;http://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de
3;fb7fe701-04b1-4a0c-ba3a-90dbc5bd23d3;WWW:DOWNLOAD-URL;https://www.swisstopo.admin.ch/de/geodata/applications/geosoftware/geosuite.html
4;fb7fe701-04b1-4a0c-ba3a-90dbc5bd23d3;CHTOPO:specialised-geoportal;http://map.fineltra.admin.ch/
5;fb7fe701-04b1-4a0c-ba3a-90dbc5bd23d3;WWW:LINK;http://www.swisstopo.admin.ch/internet/swisstopo/de/home/topics/survey/lv95.html
0;d303ef3f-2ab2-4b83-9d81-7594173e3728;WWW:LINK;https://www.bfe.admin.ch/biogasanlagen
1;d303ef3f-2ab2-4b83-9d81-7594173e3728;MAP:Preview;https://map.geo.admin.ch/?topic=energie&lang=de&bgLayer=ch.swisstopo.pixelkarte-grau&catalogNodes=2419,2420,2427,2480,2429,2431,2434,2436,2767,2441,3206&layers=ch.bfe.biogasanlagen
2;d303ef3f-2ab2-4b83-9d81-7594173e3728;OGC:WMS;http://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de
3;d303ef3f-2ab2-4b83-9d81-7594173e3728;WWW:DOWNLOAD-URL;https://data.geo.admin.ch/ch.bfe.biogasanlagen/csv/2056/ch.bfe.biogasanlagen.zip
4;d303ef3f-2ab2-4b83-9d81-7594173e3728;WWW:DOWNLOAD-URL;https://data.geo.admin.ch/ch.bfe.biogasanlagen/xtf/2056/ch.bfe.biogasanlagen.zip
5;d303ef3f-2ab2-4b83-9d81-7594173e3728;WWW:DOWNLOAD-URL;https://data.geo.admin.ch/ch.bfe.biogasanlagen/gpkg/2056/ch.bfe.biogasanlagen.zip
6;d303ef3f-2ab2-4b83-9d81-7594173e3728;ESRI:REST;https://api3.geo.admin.ch/rest/services/api/MapServer/ch.bfe.biogasanlagen
0;fc110d43-cfbc-4029-a73c-f24bd67c9689;WWW:LINK;https://www.bafu.admin.ch/um-137-d
1;fc110d43-cfbc-4029-a73c-f24bd67c9689;WWW:DOWNLOAD-URL;http://data.geo.admin.ch/ch.bafu.biogeographische_regionen/data.zip
2;fc110d43-cfbc-4029-a73c-f24bd67c9689;WWW:DOWNLOAD-URL;http://www.bafu.admin.ch/bafu/de/home/zustand/daten/geodaten/biodiversitaet--geodaten.html#-184504725
3;fc110d43-cfbc-4029-a73c-f24bd67c9689;CHTOPO:specialised-geoportal;http://map.bafu.admin.ch
0;a1e28820-056f-4371-9bb3-8c17b846e56f;WWW:LINK;https://www.bfe.admin.ch/biomassepotenziale
1;a1e28820-056f-4371-9bb3-8c17b846e56f;MAP:Preview;https://map.geo.admin.ch/?topic=energie&lang=de&bgLayer=ch.swisstopo.pixelkarte-grau&catalogNodes=2419,2420,2427,2480,2429,2431,2434,2436,2767,2441,3206,15071&layers=ch.bfe.biomasse-nicht-verholzt&layers_opacity=0.75
2;a1e28820-056f-4371-9bb3-8c17b846e56f;OGC:WMS;http://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de
3;a1e28820-056f-4371-9bb3-8c17b846e56f;WWW:DOWNLOAD-URL;https://data.geo.admin.ch/ch.bfe.biomasse-nicht-verholzt
4;a1e28820-056f-4371-9bb3-8c17b846e56f;ESRI:REST;https://api3.geo.admin.ch/rest/services/api/MapServer/ch.bfe.biomasse-nicht-verholzt
0;b8539dc3-3a56-467e-8433-80f522bfd6fc;WWW:LINK;https://www.bfe.admin.ch/biomassepotenziale
1;b8539dc3-3a56-467e-8433-80f522bfd6fc;MAP:Preview;https://map.geo.admin.ch/?topic=energie&lang=de&bgLayer=ch.swisstopo.pixelkarte-grau&catalogNodes=2419,2420,2427,2480,2429,2431,2434,2436,2767,2441,3206,15071&layers=ch.bfe.biomasse-verholzt&layers_opacity=0.75
2;b8539dc3-3a56-467e-8433-80f522bfd6fc;OGC:WMS;http://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de
3;b8539dc3-3a56-467e-8433-80f522bfd6fc;WWW:DOWNLOAD-URL;https://data.geo.admin.ch/ch.bfe.biomasse-verholzt
4;b8539dc3-3a56-467e-8433-80f522bfd6fc;ESRI:REST;https://api3.geo.admin.ch/rest/services/api/MapServer/ch.bfe.biomasse-verholzt
0;c212a19c-6e06-4ca4-bdee-3ec62ccd7b1e;WWW:LINK;http://www.bafu.admin.ch/landschaft/14534/15821/15901/index.html?lang=de
1;c212a19c-6e06-4ca4-bdee-3ec62ccd7b1e;WWW:DOWNLOAD-URL;http://data.geo.admin.ch/ch.bafu.schutzgebiete-biosphaerenreservate/data.zip
2;c212a19c-6e06-4ca4-bdee-3ec62ccd7b1e;WWW:DOWNLOAD-URL;https://www.bafu.admin.ch/bafu/de/home/zustand/daten/geodaten/landschaft--geodaten.html
3;c212a19c-6e06-4ca4-bdee-3ec62ccd7b1e;CHTOPO:specialised-geoportal;http://map.bafu.admin.ch
0;bc3f1564-1e56-44e9-98b6-f0d8c5130410;WWW:LINK;https://www.bafu.admin.ch/bln
1;bc3f1564-1e56-44e9-98b6-f0d8c5130410;WWW:DOWNLOAD-URL;http://data.geo.admin.ch/ch.bafu.bundesinventare-bln/data.zip
2;bc3f1564-1e56-44e9-98b6-f0d8c5130410;OGC:WMS;http://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de
3;bc3f1564-1e56-44e9-98b6-f0d8c5130410;WWW:DOWNLOAD-URL;https://www.bafu.admin.ch/geodaten
4;bc3f1564-1e56-44e9-98b6-f0d8c5130410;CHTOPO:specialised-geoportal;http://map.bafu.admin.ch
5;bc3f1564-1e56-44e9-98b6-f0d8c5130410;OGC:WMTS;http://wmts.geo.admin.ch/1.0.0/WMTSCapabilities.xml
0;05216096-7514-4084-a361-49a2cee1f44c;WWW:LINK;https://www.blw.admin.ch/blw/de/home/politik/datenmanagement/geografisches-informationssystem-gis/download-geodaten.html
1;05216096-7514-4084-a361-49a2cee1f44c;WWW:DOWNLOAD-URL;http://data.geo.admin.ch/ch.blw.bodeneignung-naehrstoffspeichervermoegen/data.zip
2;05216096-7514-4084-a361-49a2cee1f44c;OGC:WMS;http://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de
3;05216096-7514-4084-a361-49a2cee1f44c;WWW:DOWNLOAD-URL;https://www.blw.admin.ch/blw/de/home/politik/datenmanagement/geografisches-informationssystem-gis/download-geodaten.html
4;05216096-7514-4084-a361-49a2cee1f44c;CHTOPO:specialised-geoportal;http://map.blw.admin.ch/
5;05216096-7514-4084-a361-49a2cee1f44c;ESRI:REST;https://api3.geo.admin.ch
0;a1c56c8d-05c9-425f-9aed-71e265081634;WWW:LINK;https://www.blw.admin.ch/blw/de/home/politik/datenmanagement/geografisches-informationssystem-gis/download-geodaten.html
1;a1c56c8d-05c9-425f-9aed-71e265081634;WWW:DOWNLOAD-URL;http://data.geo.admin.ch/ch.blw.bodeneignung-gruendigkeit/data.zip
2;a1c56c8d-05c9-425f-9aed-71e265081634;OGC:WMS;http://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de
3;a1c56c8d-05c9-425f-9aed-71e265081634;WWW:DOWNLOAD-URL;https://www.blw.admin.ch/blw/de/home/politik/datenmanagement/geografisches-informationssystem-gis/download-geodaten.html
4;a1c56c8d-05c9-425f-9aed-71e265081634;CHTOPO:specialised-geoportal;http://map.blw.admin.ch/
5;a1c56c8d-05c9-425f-9aed-71e265081634;ESRI:REST;https://api3.geo.admin.ch
0;843de9c9-6feb-4577-ab3b-e4fb62a9c56a;WWW:LINK;https://www.blw.admin.ch/blw/de/home/politik/datenmanagement/geografisches-informationssystem-gis/download-geodaten.html
1;843de9c9-6feb-4577-ab3b-e4fb62a9c56a;WWW:DOWNLOAD-URL;http://data.geo.admin.ch/ch.blw.bodeneignung-kulturland/data.zip
2;843de9c9-6feb-4577-ab3b-e4fb62a9c56a;OGC:WMS;http://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de
3;843de9c9-6feb-4577-ab3b-e4fb62a9c56a;WWW:DOWNLOAD-URL;https://www.blw.admin.ch/blw/de/home/politik/datenmanagement/geografisches-informationssystem-gis/download-geodaten.html
4;843de9c9-6feb-4577-ab3b-e4fb62a9c56a;CHTOPO:specialised-geoportal;http://map.blw.admin.ch/
5;843de9c9-6feb-4577-ab3b-e4fb62a9c56a;ESRI:REST;https://api3.geo.admin.ch
0;4d7ea1c8-451b-46b6-8e16-ffee10e0c9a7;WWW:LINK;https://www.blw.admin.ch/blw/de/home/politik/datenmanagement/geografisches-informationssystem-gis/download-geodaten.html
1;4d7ea1c8-451b-46b6-8e16-ffee10e0c9a7;WWW:DOWNLOAD-URL;http://data.geo.admin.ch/ch.blw.bodeneignung-kulturtyp/data.zip
2;4d7ea1c8-451b-46b6-8e16-ffee10e0c9a7;OGC:WMS;http://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de
